Flux,Time,Variance
-3.88168,208.482994578,1.0
-3.37843,208.503428078,1.0
-3.91875,208.523861577,1.0
-3.44593,208.544295076,1.0
-4.33823,208.564728576,1.0
-4.63174,208.585162075,1.0
-3.96124,208.605595575,1.0
-3.22022,208.626029074,1.0
-3.63488,208.646462574,1.0
-1.52995,208.666896073,1.0
-1.93496,208.687329572,1.0
-2.65881,208.707763072,1.0
-3.07949,208.728196571,1.0
-3.02525,208.748630071,1.0
-2.29839,208.76906357,1.0
-1.81864,208.789497069,1.0
-3.76295,208.809930569,1.0
-3.83015,208.830364068,1.0
-3.04001,208.850797568,1.0
-2.15706,208.871231067,1.0
-4.02422,208.891664567,1.0
-2.76006,208.912098066,1.0
-3.33534,208.932531565,1.0
-2.93424,208.952965065,1.0
-4.16495,208.973398564,1.0
-3.57159,208.993832064,1.0
-3.18346,209.014265563,1.0
-2.31617,209.034699063,1.0
-2.41562,209.055132562,1.0
-1.40278,209.075566061,1.0
-2.98969,209.095999561,1.0
-3.3724,209.11643306,1.0
-1.62427,209.13686656,1.0
-2.99451,209.157300059,1.0
-3.64693,209.177733558,1.0
-3.38807,209.198167058,1.0
-3.25518,209.218600557,1.0
-3.43116,209.239034057,1.0
-3.09486,209.259467556,1.0
-2.0097,209.279901056,1.0
-1.54321,209.300334555,1.0
-1.29701,209.320768054,1.0
-3.81689,209.341201554,1.0
-1.8301,209.361635053,1.0
-2.80556,209.382068553,1.0
-1.89187,209.402502052,1.0
-3.27446,209.422935551,1.0
-4.00282,209.443369051,1.0
-3.28531,209.46380255,1.0
-2.55062,209.48423605,1.0
-2.63108,209.504669549,1.0
-1.32925,209.525103049,1.0
-1.385,209.545536548,1.0
-2.52772,209.565970047,1.0
-2.41743,209.586403547,1.0
-3.17743,209.606837046,1.0
-3.95732,209.627270546,1.0
-3.03127,209.647704045,1.0
-2.64585,209.668137545,1.0
-3.11023,209.688571044,1.0
-2.67809,209.709004543,1.0
-2.20497,209.729438043,1.0
-1.67641,209.749871542,1.0
-2.00217,209.770305042,1.0
-3.35462,209.790738541,1.0
-2.82636,209.81117204,1.0
-3.01349,209.83160554,1.0
-0.800987,209.852039039,1.0
-2.84775,209.872472539,1.0
-2.87035,209.892906038,1.0
-3.23649,209.913339538,1.0
-4.01578,209.933773037,1.0
-2.89115,209.954206536,1.0
-2.68442,209.974640036,1.0
-3.51223,209.995073535,1.0
-2.84926,210.015507035,1.0
-2.53164,210.035940534,1.0
-3.05207,210.056374033,1.0
-3.12861,210.076807533,1.0
-3.18737,210.097241032,1.0
-2.0323,210.117674532,1.0
-1.32081,210.138108031,1.0
-0.988426,210.158541531,1.0
-2.54701,210.17897503,1.0
-1.8533,210.199408529,1.0
-0.678036,210.219842029,1.0
-1.66948,210.240275528,1.0
-3.15664,210.260709028,1.0
-1.75235,210.281142527,1.0
-1.88343,210.301576027,1.0
-0.857339,210.322009526,1.0
-1.33618,210.342443025,1.0
-1.91206,210.362876525,1.0
-2.55454,210.383310024,1.0
-1.05141,210.403743524,1.0
-1.43955,210.424177023,1.0
-2.44183,210.444610522,1.0
-0.958291,210.465044022,1.0
-1.99041,210.485477521,1.0
-2.15194,210.505911021,1.0
-2.09317,210.52634452,1.0
-1.87259,210.54677802,1.0
-1.20148,210.567211519,1.0
-2.77904,210.587645018,1.0
-1.60197,210.608078518,1.0
-1.86776,210.628512017,1.0
-1.5191,210.648945517,1.0
-3.00265,210.669379016,1.0
-0.721431,210.689812515,1.0
-1.25512,210.710246015,1.0
-2.10884,210.730679514,1.0
-1.76139,210.751113014,1.0
-2.73897,210.771546513,1.0
-1.59565,210.791980013,1.0
-1.25392,210.812413512,1.0
0.0,210.832847011,inf
-0.00904048,210.853280511,1.0
-0.816958,210.87371401,1.0
-2.27609,210.89414751,1.0
-2.2559,210.914581009,1.0
-1.9428,210.935014509,1.0
-2.82244,210.955448008,1.0
-0.298637,210.975881507,1.0
-1.12735,210.996315007,1.0
-1.66556,211.016748506,1.0
-2.14862,211.037182006,1.0
-1.76531,211.057615505,1.0
-1.43141,211.078049004,1.0
-1.81864,211.098482504,1.0
-1.74753,211.118916003,1.0
-1.38892,211.139349503,1.0
-1.27923,211.159783002,1.0
0.0373673,211.180216502,1.0
-1.97746,211.200650001,1.0
-0.957387,211.2210835,1.0
-2.48764,211.241517,1.0
0.411643,211.261950499,1.0
-1.25301,211.282383999,1.0
-1.74511,211.302817498,1.0
-0.428218,211.323250998,1.0
-2.58678,211.343684497,1.0
-2.02477,211.364117996,1.0
-2.48824,211.384551496,1.0
-0.61867,211.404984995,1.0
-2.97884,211.425418495,1.0
-0.748552,211.445851994,1.0
0.24108,211.466285493,1.0
-1.00832,211.486718993,1.0
-0.398083,211.507152492,1.0
-3.373,211.527585992,1.0
0.263379,211.548019491,1.0
-0.89109,211.568452991,1.0
-1.72824,211.58888649,1.0
-2.05008,211.609319989,1.0
-1.57304,211.629753489,1.0
-1.46064,211.650186988,1.0
0.50024,211.670620488,1.0
-0.561113,211.691053987,1.0
-3.01591,211.711487486,1.0
-1.94129,211.731920986,1.0
-1.88343,211.752354485,1.0
-0.426108,211.772787985,1.0
-4.53109,211.793221484,1.0
-4.1083,211.813654984,1.0
0.0,211.834088483,inf
-0.977578,211.854521982,1.0
-1.05141,211.874955482,1.0
-0.954976,211.895388981,1.0
-1.22288,211.915822481,1.0
-2.89567,211.93625598,1.0
-1.55768,211.95668948,1.0
-2.02748,211.977122979,1.0
-1.99614,211.997556478,1.0
-1.37415,212.017989978,1.0
-2.58317,212.038423477,1.0
-1.0493,212.058856977,1.0
-1.46757,212.079290476,1.0
-2.64585,212.099723975,1.0
-3.00536,212.120157475,1.0
-1.5622,212.140590974,1.0
-2.72962,212.161024474,1.0
-1.32533,212.181457973,1.0
-1.96661,212.201891473,1.0
-0.398987,212.222324972,1.0
-2.40115,212.242758471,1.0
-2.85227,212.263191971,1.0
-1.29701,212.28362547,1.0
-1.32775,212.30405897,1.0
-0.0232039,212.324492469,1.0
-0.388741,212.344925968,1.0
-1.6517,212.365359468,1.0
-1.57726,212.385792967,1.0
-1.84094,212.406226467,1.0
-1.3184,212.426659966,1.0
-1.64657,212.447093466,1.0
-0.764524,212.467526965,1.0
-0.241682,212.487960464,1.0
0.64308,212.508393964,1.0
-0.580098,212.528827463,1.0
-1.55074,212.549260963,1.0
-1.22589,212.569694462,1.0
1.19274,212.590127962,1.0
-2.01512,212.610561461,1.0
-1.46365,212.63099496,1.0
1.46878,212.65142846,1.0
-1.34553,212.671861959,1.0
-0.906761,212.692295459,1.0
0.0235053,212.712728958,1.0
0.709377,212.733162457,1.0
-2.04616,212.753595957,1.0
0.138621,212.774029456,1.0
-0.432738,212.794462956,1.0
-0.973057,212.814896455,1.0
-1.56852,212.835329955,1.0
-1.98348,212.855763454,1.0
-0.0717212,212.876196953,1.0
0.0771455,212.896630453,1.0
-1.18521,212.917063952,1.0
0.0265188,212.937497452,1.0
0.697925,212.957930951,1.0
-0.427314,212.97836445,1.0
-0.577084,212.99879795,1.0
0.238066,213.019231449,1.0
1.29339,213.039664949,1.0
-0.240778,213.060098448,1.0
0.688282,213.080531948,1.0
0.62982,213.100965447,1.0
-0.637354,213.121398946,1.0
0.147661,213.141832446,1.0
-0.173577,213.162265945,1.0
1.01555,213.182699445,1.0
1.11499,213.203132944,1.0
2.13295,213.223566444,1.0
1.49409,213.243999943,1.0
1.03062,213.264433442,1.0
1.11861,213.284866942,1.0
-0.252531,213.305300441,1.0
-1.51458,213.325733941,1.0
-0.782906,213.34616744,1.0
1.2735,213.366600939,1.0
1.3627,213.387034439,1.0
-1.19214,213.407467938,1.0
0.63645,213.427901438,1.0
1.6068,213.448334937,1.0
-0.0159715,213.468768437,1.0
0.383919,213.489201936,1.0
-0.699733,213.509635435,1.0
1.5417,213.530068935,1.0
0.901035,213.550502434,1.0
1.23433,213.570935934,1.0
1.35426,213.591369433,1.0
-0.269406,213.611802932,1.0
1.48626,213.632236432,1.0
0.068105,213.652669931,1.0
0.445394,213.673103431,1.0
0.59185,213.69353693,1.0
0.75036,213.71397043,1.0
0.720828,213.734403929,1.0
0.050024,213.754837428,1.0
0.75699,213.775270928,1.0
2.21251,213.795704427,1.0
0.0,213.816137927,inf
0.582207,213.836571426,1.0
0.761209,213.857004926,1.0
1.50193,213.877438425,1.0
0.650312,213.897871924,1.0
-0.104267,213.918305424,1.0
-0.32154,213.938738923,1.0
0.736498,213.959172423,1.0
1.17828,213.979605922,1.0
0.0638861,214.000039421,1.0
1.32895,214.020472921,1.0
-0.861859,214.04090642,1.0
1.15658,214.06133992,1.0
0.935389,214.081773419,1.0
0.295322,214.102206919,1.0
1.67008,214.122640418,1.0
0.835943,214.143073917,1.0
0.9155,214.163507417,1.0
0.741922,214.183940916,1.0
2.51024,214.204374416,1.0
1.32594,214.224807915,1.0
2.14018,214.245241415,1.0
1.29641,214.265674914,1.0
0.849203,214.286108413,1.0
0.671407,214.306541913,1.0
1.12584,214.326975412,1.0
0.474927,214.347408912,1.0
0.694912,214.367842411,1.0
0.913692,214.38827591,1.0
0.858846,214.40870941,1.0
1.57787,214.429142909,1.0
1.36873,214.449576409,1.0
1.54291,214.470009908,1.0
0.673215,214.490443408,1.0
-0.628916,214.510876907,1.0
3.61197,214.531310406,1.0
0.162126,214.551743906,1.0
0.453832,214.572177405,1.0
1.05774,214.592610905,1.0
1.81352,214.613044404,1.0
2.50482,214.633477903,1.0
0.156702,214.653911403,1.0
0.926348,214.674344902,1.0
0.41767,214.694778402,1.0
2.55183,214.715211901,1.0
0.547251,214.735645401,1.0
0.350771,214.7560789,1.0
2.4331,214.776512399,1.0
1.87379,214.796945899,1.0
2.23179,214.817379398,1.0
1.19997,214.837812898,1.0
2.95081,214.858246397,1.0
0.459257,214.878679897,1.0
0.596069,214.899113396,1.0
0.416465,214.919546895,1.0
0.819068,214.939980395,1.0
0.160921,214.960413894,1.0
1.05352,214.980847394,1.0
1.37958,215.001280893,1.0
1.35969,215.021714392,1.0
0.480351,215.042147892,1.0
1.34522,215.062581391,1.0
0.00662969,215.083014891,1.0
-0.043093,215.10344839,1.0
1.5417,215.12388189,1.0
1.45672,215.144315389,1.0
1.19937,215.164748888,1.0
0.121745,215.185182388,1.0
0.632231,215.205615887,1.0
-0.34173,215.226049387,1.0
0.710582,215.246482886,1.0
1.26989,215.266916385,1.0
1.65682,215.287349885,1.0
1.09149,215.307783384,1.0
-0.890186,215.328216884,1.0
0.0,215.348650383,inf
0.9155,215.369083883,1.0
0.96251,215.389517382,1.0
1.0499,215.409950881,1.0
0.901638,215.430384381,1.0
1.16441,215.45081788,1.0
0.540018,215.47125138,1.0
0.790741,215.491684879,1.0
0.406822,215.512118379,1.0
1.21805,215.532551878,1.0
0.561715,215.552985377,1.0
0.792549,215.573418877,1.0
1.35909,215.593852376,1.0
0.497227,215.614285876,1.0
3.39018,215.634719375,1.0
1.0264,215.655152874,1.0
-0.742224,215.675586374,1.0
0.755784,215.696019873,1.0
1.91176,215.716453373,1.0
0.624999,215.736886872,1.0
0.890186,215.757320372,1.0
0.681652,215.777753871,1.0
3.72287,215.79818737,1.0
0.0271215,215.81862087,1.0
1.08787,215.839054369,1.0
0.141032,215.859487869,1.0
0.110294,215.879921368,1.0
0.688885,215.900354867,1.0
1.65622,215.920788367,1.0
-1.22137,215.941221866,1.0
-0.574975,215.961655366,1.0
0.587631,215.982088865,1.0
-1.00862,216.002522365,1.0
-0.284474,216.022955864,1.0
-0.0563523,216.043389363,1.0
-0.068105,216.063822863,1.0
0.362222,216.084256362,1.0
-0.515308,216.104689862,1.0
1.66646,216.125123361,1.0
0.916102,216.145556861,1.0
0.852216,216.16599036,1.0
0.188042,216.186423859,1.0
0.0861859,216.206857359,1.0
0.535799,216.227290858,1.0
0.885365,216.247724358,1.0
0.464681,216.268157857,1.0
1.93225,216.288591356,1.0
1.30966,216.309024856,1.0
0.741922,216.329458355,1.0
0.58281,216.349891855,1.0
0.650915,216.370325354,1.0
0.308582,216.390758854,1.0
-0.395973,216.411192353,1.0
0.453832,216.431625852,1.0
0.782303,216.452059352,1.0
-0.578591,216.472492851,1.0
1.03785,216.492926351,1.0
1.46154,216.51335985,1.0
2.17213,216.53379335,1.0
-0.278748,216.554226849,1.0
0.530375,216.574660348,1.0
2.10402,216.595093848,1.0
0.864873,216.615527347,1.0
0.858846,216.635960847,1.0
0.406219,216.656394346,1.0
1.92623,216.676827845,1.0
-0.325759,216.697261345,1.0
-0.360113,216.717694844,1.0
-0.853422,216.738128344,1.0
0.0373673,216.758561843,1.0
0.0,216.778995343,inf
1.58811,216.799428842,1.0
0.309787,216.819862341,1.0
1.32112,216.840295841,1.0
-0.588837,216.86072934,1.0
-0.366441,216.88116284,1.0
0.720225,216.901596339,1.0
-0.470105,216.922029838,1.0
0.756387,216.942463338,1.0
-0.62741,216.962896837,1.0
-0.405616,216.983330337,1.0
0.866078,217.003763836,1.0
0.559305,217.024197336,1.0
1.52181,217.044630835,1.0
0.18985,217.065064334,1.0
0.336909,217.085497834,1.0
0.84197,217.105931333,1.0
-1.2732,217.126364833,1.0
0.056051,217.146798332,1.0
0.662366,217.167231832,1.0
-0.0825697,217.187665331,1.0
-1.65712,217.20809883,1.0
-0.328772,217.22853233,1.0
-0.921225,217.248965829,1.0
-1.59022,217.269399329,1.0
-0.676831,217.289832828,1.0
-1.27832,217.310266327,1.0
-1.72734,217.330699827,1.0
0.0934183,217.351133326,1.0
-1.25994,217.371566826,1.0
0.511089,217.392000325,1.0
0.0192864,217.412433825,1.0
-0.395973,217.432867324,1.0
-0.983906,217.453300823,1.0
-0.737402,217.473734323,1.0
-0.4243,217.494167822,1.0
-0.334799,217.514601322,1.0
-1.38048,217.535034821,1.0
1.02278,217.55546832,1.0
1.21564,217.57590182,1.0
0.494213,217.596335319,1.0
-0.173577,217.616768819,1.0
0.556291,217.637202318,1.0
0.550867,217.657635818,1.0
-0.608726,217.678069317,1.0
0.0518321,217.698502816,1.0
0.951662,217.718936316,1.0
0.752771,217.739369815,1.0
-0.750059,217.759803315,1.0
0.278447,217.780236814,1.0
0.845587,217.800670314,1.0
-0.211547,217.821103813,1.0
1.6068,217.841537312,1.0
-1.06256,217.861970812,1.0
0.320636,217.882404311,1.0
1.94009,217.902837811,1.0
0.0,217.92327131,inf
-0.343237,217.943704809,1.0
0.382111,217.964138309,1.0
1.22951,217.984571808,1.0
0.0,218.005005308,inf
0.0,218.025438807,inf
0.0,218.045872307,inf
0.0,218.066305806,inf
0.0,218.086739305,inf
0.0,218.107172805,inf
0.0,218.127606304,inf
0.0,218.148039804,inf
0.0,218.168473303,inf
0.0,218.188906802,inf
0.0,218.209340302,inf
0.0,218.229773801,inf
0.0,218.250207301,inf
0.0,218.2706408,inf
0.0,218.2910743,inf
0.0,218.311507799,inf
0.0,218.331941298,inf
0.0,218.352374798,inf
0.0,218.372808297,inf
0.0,218.393241797,inf
0.0,218.413675296,inf
0.0,218.434108796,inf
0.0,218.454542295,inf
0.0,218.474975794,inf
0.0,218.495409294,inf
0.0,218.515842793,inf
0.0,218.536276293,inf
0.0,218.556709792,inf
0.0,218.577143291,inf
0.0,218.597576791,inf
0.0,218.61801029,inf
0.0,218.63844379,inf
0.0,218.658877289,inf
0.0,218.679310789,inf
0.0,218.699744288,inf
0.0,218.720177787,inf
0.0,218.740611287,inf
0.0,218.761044786,inf
0.0,218.781478286,inf
0.0,218.801911785,inf
0.0,218.822345284,inf
0.0,218.842778784,inf
0.0,218.863212283,inf
0.0,218.883645783,inf
0.0,218.904079282,inf
0.0,218.924512782,inf
0.0,218.944946281,inf
0.0,218.96537978,inf
0.0,218.98581328,inf
0.0,219.006246779,inf
0.0,219.026680279,inf
0.0,219.047113778,inf
0.0,219.067547278,inf
0.0,219.087980777,inf
0.0,219.108414276,inf
0.0,219.128847776,inf
0.0,219.149281275,inf
0.0,219.169714775,inf
0.0,219.190148274,inf
0.0,219.210581773,inf
0.0,219.231015273,inf
0.0,219.251448772,inf
0.0,219.271882272,inf
0.0,219.292315771,inf
0.0,219.312749271,inf
0.0,219.33318277,inf
0.0,219.353616269,inf
0.0,219.374049769,inf
0.0,219.394483268,inf
0.0,219.414916768,inf
0.0,219.435350267,inf
0.0,219.455783767,inf
0.0,219.476217266,inf
0.0,219.496650765,inf
0.0,219.517084265,inf
0.0,219.537517764,inf
0.0,219.557951264,inf
0.0,219.578384763,inf
0.0,219.598818262,inf
0.0,219.619251762,inf
0.0,219.639685261,inf
0.0,219.660118761,inf
0.0,219.68055226,inf
0.0,219.70098576,inf
0.0,219.721419259,inf
0.0,219.741852758,inf
0.0,219.762286258,inf
0.0,219.782719757,inf
0.0,219.803153257,inf
0.0,219.823586756,inf
0.0,219.844020255,inf
0.0,219.864453755,inf
0.0,219.884887254,inf
0.0,219.905320754,inf
0.0,219.925754253,inf
0.0,219.946187753,inf
0.0,219.966621252,inf
0.0,219.987054751,inf
0.0,220.007488251,inf
0.0,220.02792175,inf
0.0,220.04835525,inf
0.0,220.068788749,inf
0.0,220.089222249,inf
0.0,220.109655748,inf
0.0,220.130089247,inf
0.0,220.150522747,inf
0.0,220.170956246,inf
0.0,220.191389746,inf
0.0,220.211823245,inf
0.0,220.232256744,inf
0.0,220.252690244,inf
0.0,220.273123743,inf
0.0,220.293557243,inf
0.0,220.313990742,inf
0.0,220.334424242,inf
0.0,220.354857741,inf
0.0,220.37529124,inf
0.0,220.39572474,inf
0.0,220.416158239,inf
0.0,220.436591739,inf
0.0,220.457025238,inf
0.0,220.477458737,inf
0.0,220.497892237,inf
0.0,220.518325736,inf
0.0,220.538759236,inf
0.0,220.559192735,inf
0.0,220.579626235,inf
0.0,220.600059734,inf
0.0,220.620493233,inf
0.0,220.640926733,inf
0.0,220.661360232,inf
0.0,220.681793732,inf
0.0,220.702227231,inf
0.0,220.722660731,inf
0.0,220.74309423,inf
0.0,220.763527729,inf
0.0,220.783961229,inf
0.0,220.804394728,inf
0.0,220.824828228,inf
0.0,220.845261727,inf
0.0,220.865695226,inf
-1.027,220.886128726,1.0
0.0,220.906562225,inf
-0.0575577,220.926995725,1.0
-0.177193,220.947429224,1.0
-0.141032,220.967862724,1.0
-1.59082,220.988296223,1.0
0.778084,221.008729722,1.0
-0.64097,221.029163222,1.0
-0.690392,221.049596721,1.0
-0.138018,221.070030221,1.0
-0.698227,221.09046372,1.0
1.02519,221.110897219,1.0
0.0464078,221.131330719,1.0
-0.331183,221.151764218,1.0
-0.209137,221.172197718,1.0
-0.35288,221.192631217,1.0
1.70323,221.213064717,1.0
0.912486,221.233498216,1.0
1.02399,221.253931715,1.0
0.744936,221.274365215,1.0
1.81412,221.294798714,1.0
-1.59203,221.315232214,1.0
1.75144,221.335665713,1.0
-1.43503,221.356099213,1.0
0.873311,221.376532712,1.0
-0.657846,221.396966211,1.0
1.40067,221.417399711,1.0
-0.498733,221.43783321,1.0
0.123553,221.45826671,1.0
0.0,221.478700209,inf
-0.785919,221.499133708,1.0
-2.56237,221.519567208,1.0
-2.17514,221.540000707,1.0
0.421287,221.560434207,1.0
1.12343,221.580867706,1.0
-0.925143,221.601301206,1.0
0.433341,221.621734705,1.0
0.417068,221.642168204,1.0
-0.0458051,221.662601704,1.0
-1.08727,221.683035203,1.0
-0.37518,221.703468703,1.0
-0.857641,221.723902202,1.0
0.200699,221.744335701,1.0
0.353182,221.764769201,1.0
-2.04556,221.7852027,1.0
-0.634341,221.8056362,1.0
-0.961003,221.826069699,1.0
0.0614753,221.846503199,1.0
0.385727,221.866936698,1.0
-0.787727,221.887370197,1.0
0.119937,221.907803697,1.0
-0.686775,221.928237196,1.0
0.0952264,221.948670696,1.0
-1.57515,221.969104195,1.0
0.415862,221.989537695,1.0
-0.530978,222.009971194,1.0
-2.01633,222.030404693,1.0
-0.912787,222.050838193,1.0
-0.822383,222.071271692,1.0
-0.711486,222.091705192,1.0
-1.38078,222.112138691,1.0
-1.66013,222.13257219,1.0
-1.54291,222.15300569,1.0
0.443586,222.173439189,1.0
-0.583413,222.193872689,1.0
-1.34643,222.214306188,1.0
-3.49565,222.234739688,1.0
-2.11577,222.255173187,1.0
0.0,222.275606686,inf
-0.426409,222.296040186,1.0
-1.05472,222.316473685,1.0
0.852819,222.336907185,1.0
0.814849,222.357340684,1.0
-1.20901,222.377774184,1.0
0.056051,222.398207683,1.0
0.761811,222.418641182,1.0
0.236258,222.439074682,1.0
-1.44618,222.459508181,1.0
-0.453832,222.479941681,1.0
-1.75054,222.50037518,1.0
-1.46938,222.520808679,1.0
-0.567441,222.541242179,1.0
-1.24156,222.561675678,1.0
-0.432436,222.582109178,1.0
0.0216972,222.602542677,1.0
-0.99596,222.622976177,1.0
-0.477036,222.643409676,1.0
1.5417,222.663843175,1.0
-1.25572,222.684276675,1.0
-1.56009,222.704710174,1.0
0.189247,222.725143674,1.0
1.4519,222.745577173,1.0
2.45359,222.766010672,1.0
-0.297733,222.786444172,1.0
-0.6476,222.806877671,1.0
0.0783509,222.827311171,1.0
-0.0548456,222.84774467,1.0
0.717814,222.86817817,1.0
0.328471,222.888611669,1.0
-0.219684,222.909045168,1.0
-1.07401,222.929478668,1.0
-0.674721,222.949912167,1.0
-1.04026,222.970345667,1.0
-0.328772,222.990779166,1.0
-0.379098,223.011212666,1.0
-1.38771,223.031646165,1.0
-1.37626,223.052079664,1.0
-0.863969,223.072513164,1.0
0.211547,223.092946663,1.0
-0.0524348,223.113380163,1.0
-0.12958,223.133813662,1.0
-1.60438,223.154247161,1.0
0.430327,223.174680661,1.0
1.48626,223.19511416,1.0
-1.80177,223.21554766,1.0
-0.0400795,223.235981159,1.0
0.103664,223.256414659,1.0
1.00771,223.276848158,1.0
0.749155,223.297281657,1.0
0.185631,223.317715157,1.0
1.79785,223.338148656,1.0
-0.914897,223.358582156,1.0
-1.27802,223.379015655,1.0
-0.629218,223.399449154,1.0
-1.11771,223.419882654,1.0
0.68105,223.440316153,1.0
-0.000602699,223.460749653,1.0
-0.126868,223.481183152,1.0
-0.547552,223.501616652,1.0
1.18732,223.522050151,1.0
0.813644,223.54248365,1.0
0.829916,223.56291715,1.0
1.97504,223.583350649,1.0
0.713596,223.603784149,1.0
2.72299,223.624217648,1.0
-0.173577,223.644651148,1.0
-0.498131,223.665084647,1.0
0.948648,223.685518146,1.0
0.386933,223.705951646,1.0
2.3445,223.726385145,1.0
-0.75247,223.746818645,1.0
0.8709,223.767252144,1.0
0.747347,223.787685643,1.0
1.26265,223.808119143,1.0
2.36861,223.828552642,1.0
0.31943,223.848986142,1.0
-0.648504,223.869419641,1.0
0.0,223.889853141,inf
2.00217,223.91028664,1.0
0.280255,223.930720139,1.0
2.56087,223.951153639,1.0
1.1391,223.971587138,1.0
0.0482159,223.992020638,1.0
1.56099,224.012454137,1.0
1.26085,224.032887636,1.0
0.043997,224.053321136,1.0
1.33196,224.073754635,1.0
0.306171,224.094188135,1.0
2.62174,224.114621634,1.0
0.573769,224.135055134,1.0
-1.50916,224.155488633,1.0
-1.31871,224.175922132,1.0
0.309185,224.196355632,1.0
1.25,224.216789131,1.0
-0.785015,224.237222631,1.0
1.36391,224.25765613,1.0
-0.217273,224.27808963,1.0
1.94672,224.298523129,1.0
0.584618,224.318956628,1.0
0.737704,224.339390128,1.0
-1.76199,224.359823627,1.0
0.208534,224.380257127,1.0
-0.0361619,224.400690626,1.0
0.144045,224.421124125,1.0
-0.13621,224.441557625,1.0
0.792549,224.461991124,1.0
-0.600288,224.482424624,1.0
-0.763921,224.502858123,1.0
-0.352579,224.523291623,1.0
-0.401397,224.543725122,1.0
-1.40218,224.564158621,1.0
-0.335703,224.584592121,1.0
-1.01374,224.60502562,1.0
-0.0406822,224.62545912,1.0
-0.550264,224.645892619,1.0
0.433943,224.666326119,1.0
1.55135,224.686759618,1.0
1.28556,224.707193117,1.0
-0.0608726,224.727626617,1.0
0.253134,224.748060116,1.0
-0.434546,224.768493616,1.0
0.277844,224.788927115,1.0
1.36632,224.809360614,1.0
-0.503555,224.829794114,1.0
1.41695,224.850227613,1.0
3.08823,224.870661113,1.0
1.00952,224.891094612,1.0
-1.02609,224.911528112,1.0
0.134402,224.931961611,1.0
-2.18267,224.95239511,1.0
-1.20721,224.97282861,1.0
0.471913,224.993262109,1.0
0.779892,225.013695609,1.0
-0.156099,225.034129108,1.0
1.45672,225.054562607,1.0
0.634039,225.074996107,1.0
0.558702,225.095429606,1.0
-0.411041,225.115863106,1.0
2.26253,225.136296605,1.0
-0.550264,225.156730105,1.0
1.09691,225.177163604,1.0
1.40128,225.197597103,1.0
-1.2735,225.218030603,1.0
-0.27031,225.238464102,1.0
1.44226,225.258897602,1.0
-0.861257,225.279331101,1.0
1.00832,225.299764601,1.0
-1.05141,225.3201981,1.0
0.080159,225.340631599,1.0
-0.668393,225.361065099,1.0
0.149469,225.381498598,1.0
0.647299,225.401932098,1.0
-0.211849,225.422365597,1.0
1.37054,225.442799096,1.0
-2.52229,225.463232596,1.0
0.280858,225.483666095,1.0
-1.39947,225.504099595,1.0
-0.367646,225.524533094,1.0
-2.95654,225.544966594,1.0
-1.46154,225.565400093,1.0
0.338114,225.585833592,1.0
0.472516,225.606267092,1.0
1.55617,225.626700591,1.0
2.02989,225.647134091,1.0
0.204315,225.66756759,1.0
-0.346251,225.688001089,1.0
1.45913,225.708434589,1.0
0.907665,225.728868088,1.0
0.400192,225.749301588,1.0
1.02941,225.769735087,1.0
-2.01422,225.790168587,1.0
-7.66091,225.810602086,1.0
-15.4912,225.831035585,1.0
-15.4833,225.851469085,1.0
-17.5852,225.871902584,1.0
-19.7628,225.892336084,1.0
-18.6737,225.912769583,1.0
-22.1308,225.933203083,1.0
-20.4668,225.953636582,1.0
-21.3584,225.974070081,1.0
-22.0124,225.994503581,1.0
-21.2225,226.01493708,1.0
-22.722,226.03537058,1.0
-21.3157,226.055804079,1.0
-23.4652,226.076237578,1.0
-21.5233,226.096671078,1.0
-16.8385,226.117104577,1.0
-19.8851,226.137538077,1.0
-19.6914,226.157971576,1.0
-20.2037,226.178405076,1.0
-19.1565,226.198838575,1.0
-16.7779,226.219272074,1.0
-17.0925,226.239705574,1.0
-11.8867,226.260139073,1.0
-4.34908,226.280572573,1.0
-1.50916,226.301006072,1.0
1.01555,226.321439571,1.0
-0.141032,226.341873071,1.0
1.53507,226.36230657,1.0
1.77133,226.38274007,1.0
0.0012054,226.403173569,1.0
1.16562,226.423607069,1.0
0.800987,226.444040568,1.0
-0.941114,226.464474067,1.0
2.56087,226.484907567,1.0
-0.54484,226.505341066,1.0
2.31979,226.525774566,1.0
0.0397781,226.546208065,1.0
-1.46968,226.566641565,1.0
1.30484,226.587075064,1.0
3.59389,226.607508563,1.0
-2.45509,226.627942063,1.0
-0.126868,226.648375562,1.0
-0.248312,226.668809062,1.0
-0.788029,226.689242561,1.0
-0.0156702,226.70967606,1.0
-0.00783509,226.73010956,1.0
-0.144346,226.750543059,1.0
0.130786,226.770976559,1.0
0.396576,226.791410058,1.0
2.16068,226.811843558,1.0
1.86174,226.832277057,1.0
-0.604206,226.852710556,1.0
0.0,226.873144056,inf
-0.189549,226.893577555,1.0
-0.532484,226.914011055,1.0
2.17635,226.934444554,1.0
0.500843,226.954878053,1.0
-0.156099,226.975311553,1.0
-0.122348,226.995745052,1.0
1.39223,227.016178552,1.0
0.262174,227.036612051,1.0
1.33739,227.057045551,1.0
2.00217,227.07747905,1.0
2.52772,227.097912549,1.0
1.95274,227.118346049,1.0
1.34402,227.138779548,1.0
-0.773564,227.159213048,1.0
0.31943,227.179646547,1.0
-0.508075,227.200080047,1.0
3.28772,227.220513546,1.0
-0.887173,227.240947045,1.0
1.37054,227.261380545,1.0
1.89549,227.281814044,1.0
-0.128676,227.302247544,1.0
